Real,Imaginary
-2.67704,5.88820
-2.67554,5.89153
-2.67403,5.89485
-2.67253,5.89818
-2.67102,5.90151
-2.66952,5.90483
-2.66802,5.90816
-2.66651,5.91149
-2.66501,5.91481
-2.66351,5.91814
-2.66201,5.92146
-2.66051,5.92479
-2.65901,5.92811
-2.65751,5.93143
-2.65602,5.93476
-2.65452,5.93808
-2.65302,5.94140
-2.65153,5.94472
-2.65003,5.94805
-2.64854,5.95137
-2.64704,5.95469
-2.64555,5.95801
-2.64405,5.96133
-2.64256,5.96465
-2.64107,5.96797
-2.63958,5.97129
-2.63809,5.97461
-2.63660,5.97793
-2.63511,5.98125
-2.63362,5.98457
-2.63213,5.98788
-2.63064,5.99120
-2.62915,5.99452
-2.62767,5.99784
-2.62618,6.00115
-2.62469,6.00447
-2.62321,6.00779
-2.62172,6.01110
-2.62024,6.01442
-2.61876,6.01774
-2.61727,6.02105
-2.61579,6.02437
-2.61431,6.02768
-2.61283,6.03099
-2.61135,6.03431
-2.60987,6.03762
-2.60839,6.04094
-2.60691,6.04425
-2.60543,6.04756
-2.60395,6.05088
-2.60247,6.05419
-2.60100,6.05750
-2.59952,6.06081
-2.59804,6.06412
-2.59657,6.06744
-2.59509,6.07075
-2.59362,6.07406
-2.59215,6.07737
-2.59067,6.08068
-2.58920,6.08399
-2.58773,6.08730
-2.58626,6.09061
-2.58479,6.09392
-2.58331,6.09723
-2.58184,6.10054
-2.58037,6.10385
-2.57891,6.10715
-2.57744,6.11046
-2.57597,6.11377
-2.57450,6.11708
-2.57304,6.12039
-2.57157,6.12369
-2.57010,6.12700
-2.56864,6.13031
-2.56717,6.13362
-2.56571,6.13692
-2.56424,6.14023
-2.56278,6.14354
-2.56132,6.14684
-2.55986,6.15015
-2.55839,6.15345
-2.55693,6.15676
-2.55547,6.16006
-2.55401,6.16337
-2.55255,6.16667
-2.55109,6.16998
-2.54963,6.17328
-2.54818,6.17659
-2.54672,6.17989
-2.54526,6.18319
-2.54380,6.18650
-2.54235,6.18980
-2.54089,6.19311
-2.53944,6.19641
-2.53798,6.19971
-2.53653,6.20301
-2.53507,6.20632
-2.53362,6.20962
-2.53217,6.21292
-2.53072,6.21622
-2.52926,6.21953
-2.52781,6.22283
-2.52636,6.22613
-2.52491,6.22943
-2.52346,6.23273
-2.52201,6.23603
-2.52056,6.23934
-2.51911,6.24264
-2.51767,6.24594
-2.51622,6.24924
-2.51477,6.25254
-2.51332,6.25584
-2.51188,6.25914
-2.51043,6.26244
-2.50899,6.26574
-2.50754,6.26904
-2.50610,6.27234
-2.50465,6.27564
-2.50321,6.27894
-2.50177,6.28224
-2.50033,6.28554
-2.49888,6.28884
-2.49744,6.29214
-2.49600,6.29543
-2.49456,6.29873
-2.49312,6.30203
-2.49168,6.30533
-2.49024,6.30863
-2.48880,6.31193
-2.48736,6.31523
-2.48593,6.31852
-2.48449,6.32182
-2.48305,6.32512
-2.48162,6.32842
-2.48018,6.33172
-2.47874,6.33501
-2.47731,6.33831
-2.47587,6.34161
-2.47444,6.34491
-2.47301,6.34820
-2.47157,6.35150
-2.47014,6.35480
-2.46871,6.35809
-2.46727,6.36139
-2.46584,6.36469
-2.46441,6.36799
-2.46298,6.37128
-2.46155,6.37458
-2.46012,6.37788
-2.45869,6.38117
-2.45726,6.38447
-2.45583,6.38776
-2.45440,6.39106
-2.45298,6.39436
-2.45155,6.39765
-2.45012,6.40095
-2.44869,6.40425
-2.44727,6.40754
-2.44584,6.41084
-2.44442,6.41413
-2.44299,6.41743
-2.44157,6.42073
-2.44014,6.42402
-2.43872,6.42732
-2.43730,6.43061
-2.43587,6.43391
-2.43445,6.43721
-2.43303,6.44050
-2.43161,6.44380
-2.43019,6.44709
-2.42877,6.45039
-2.42735,6.45368
-2.42593,6.45698
-2.42451,6.46028
-2.42309,6.46357
-2.42167,6.46687
-2.42025,6.47016
-2.41883,6.47346
-2.41741,6.47675
-2.41600,6.48005
-2.41458,6.48334
-2.41316,6.48664
-2.41175,6.48994
-2.41033,6.49323
-2.40892,6.49653
-2.40750,6.49982
-2.40609,6.50312
-2.40467,6.50641
-2.40326,6.50971
-2.40185,6.51300
-2.40043,6.51630
-2.39902,6.51960
-2.39761,6.52289
-2.39620,6.52619
-2.39478,6.52948
-2.39337,6.53278
-2.39196,6.53607
-2.39055,6.53937
-2.38914,6.54267
-2.38773,6.54596
-2.38632,6.54926
-2.38491,6.55255
-2.38351,6.55585
-2.38210,6.55914
-2.38069,6.56244
-2.37928,6.56574
-2.37788,6.56903
-2.37647,6.57233
-2.37506,6.57563
-2.37366,6.57892
-2.37225,6.58222
-2.37085,6.58551
-2.36944,6.58881
-2.36804,6.59211
-2.36663,6.59540
-2.36523,6.59870
-2.36383,6.60200
-2.36242,6.60529
-2.36102,6.60859
-2.35962,6.61189
-2.35822,6.61518
-2.35681,6.61848
-2.35541,6.62178
-2.35401,6.62507
-2.35261,6.62837
-2.35121,6.63167
-2.34981,6.63497
-2.34841,6.63826
-2.34701,6.64156
-2.34561,6.64486
-2.34422,6.64816
-2.34282,6.65145
-2.34142,6.65475
-2.34002,6.65805
-2.33863,6.66135
-2.33723,6.66465
-2.33583,6.66794
-2.33444,6.67124
-2.33304,6.67454
-2.33164,6.67784
-2.33025,6.68114
-2.32885,6.68444
-2.32746,6.68774
-2.32607,6.69103
-2.32467,6.69433
-2.32328,6.69763
-2.32189,6.70093
-2.32049,6.70423
-2.31910,6.70753
-2.31771,6.71083
-2.31632,6.71413
-2.31492,6.71743
-2.31353,6.72073
-2.31214,6.72403
-2.31075,6.72733
-2.30936,6.73063
-2.30797,6.73393
-2.30658,6.73723
-2.30519,6.74053
-2.30380,6.74383
-2.30241,6.74714
-2.30103,6.75044
-2.29964,6.75374
-2.29825,6.75704
-2.29686,6.76034
-2.29548,6.76364
-2.29409,6.76695
-2.29270,6.77025
-2.29132,6.77355
-2.28993,6.77685
-2.28854,6.78015
-2.28716,6.78346
-2.28577,6.78676
-2.28439,6.79006
-2.28300,6.79337
-2.28162,6.79667
-2.28024,6.79997
-2.27885,6.80328
-2.27747,6.80658
-2.27609,6.80989
-2.27470,6.81319
-2.27332,6.81649
-2.27194,6.81980
-2.27056,6.82310
-2.26918,6.82641
-2.26780,6.82971
-2.26641,6.83302
-2.26503,6.83633
-2.26365,6.83963
-2.26227,6.84294
-2.26089,6.84624
-2.25951,6.84955
-2.25813,6.85286
-2.25676,6.85616
-2.25538,6.85947
-2.25400,6.86278
-2.25262,6.86609
-2.25124,6.86939
-2.24986,6.87270
-2.24849,6.87601
-2.24711,6.87932
-2.24573,6.88263
-2.24436,6.88593
-2.24298,6.88924
-2.24160,6.89255
-2.24023,6.89586
-2.23885,6.89917
-2.23748,6.90248
-2.23610,6.90579
-2.23473,6.90910
-2.23335,6.91241
-2.23198,6.91572
-2.23061,6.91903
-2.22923,6.92235
-2.22786,6.92566
-2.22649,6.92897
-2.22511,6.93228
-2.22374,6.93559
-2.22237,6.93891
-2.22100,6.94222
-2.21962,6.94553
-2.21825,6.94884
-2.21688,6.95216
-2.21551,6.95547
-2.21414,6.95879
-2.21277,6.96210
-2.21140,6.96541
-2.21003,6.96873
-2.20866,6.97204
-2.20729,6.97536
-2.20592,6.97868
-2.20455,6.98199
-2.20318,6.98531
-2.20181,6.98862
-2.20045,6.99194
-2.19908,6.99526
-2.19771,6.99857
-2.19634,7.00189
-2.19497,7.00521
-2.19361,7.00853
-2.19224,7.01185
-2.19087,7.01516
-2.18951,7.01848
-2.18814,7.02180
-2.18677,7.02512
-2.18541,7.02844
-2.18404,7.03176
-2.18268,7.03508
-2.18131,7.03840
-2.17995,7.04172
-2.17858,7.04505
-2.17722,7.04837
-2.17585,7.05169
-2.17449,7.05501
-2.17313,7.05833
-2.17176,7.06166
-2.17040,7.06498
-2.16904,7.06830
-2.16767,7.07163
-2.16631,7.07495
-2.16495,7.07828
-2.16359,7.08160
-2.16222,7.08492
-2.16086,7.08825
-2.15950,7.09158
-2.15814,7.09490
-2.15678,7.09823
-2.15542,7.10156
-2.15406,7.10488
-2.15270,7.10821
-2.15134,7.11154
-2.14998,7.11487
-2.14862,7.11819
-2.14726,7.12152
-2.14590,7.12485
-2.14454,7.12818
-2.14318,7.13151
-2.14182,7.13484
-2.14046,7.13817
-2.13910,7.14150
-2.13774,7.14483
-2.13639,7.14816
-2.13503,7.15150
-2.13367,7.15483
-2.13231,7.15816
-2.13095,7.16149
-2.12960,7.16483
-2.12824,7.16816
-2.12688,7.17150
-2.12553,7.17483
-2.12417,7.17817
-2.12281,7.18150
-2.12146,7.18484
-2.12010,7.18817
-2.11875,7.19151
-2.11739,7.19485
-2.11604,7.19818
-2.11468,7.20152
-2.11333,7.20486
-2.11197,7.20820
-2.11062,7.21153
-2.10926,7.21487
-2.10791,7.21821
-2.10655,7.22155
-2.10520,7.22489
-2.10385,7.22823
-2.10249,7.23158
-2.10114,7.23492
-2.09979,7.23826
-2.09843,7.24160
-2.09708,7.24494
-2.09573,7.24829
-2.09438,7.25163
-2.09302,7.25497
-2.09167,7.25832
-2.09032,7.26166
-2.08897,7.26501
-2.08762,7.26835
-2.08626,7.27170
-2.08491,7.27505
-2.08356,7.27839
-2.08221,7.28174
-2.08086,7.28509
-2.07951,7.28844
-2.07816,7.29178
-2.07681,7.29513
-2.07546,7.29848
-2.07411,7.30183
-2.07276,7.30518
-2.07141,7.30853
-2.07006,7.31189
-2.06871,7.31524
-2.06736,7.31859
-2.06601,7.32194
-2.06466,7.32529
-2.06331,7.32865
-2.06196,7.33200
-2.06061,7.33536
-2.05927,7.33871
-2.05792,7.34207
-2.05657,7.34542
-2.05522,7.34878
-2.05387,7.35214
-2.05253,7.35549
-2.05118,7.35885
-2.04983,7.36221
-2.04848,7.36557
-2.04714,7.36893
-2.04579,7.37229
-2.04444,7.37565
-2.04310,7.37901
-2.04175,7.38237
-2.04040,7.38573
-2.03906,7.38909
-2.03771,7.39245
-2.03636,7.39582
-2.03502,7.39918
-2.03367,7.40254
-2.03233,7.40591
-2.03098,7.40927
-2.02964,7.41264
-2.02829,7.41600
-2.02695,7.41937
-2.02560,7.42274
-2.02426,7.42610
-2.02291,7.42947
-2.02157,7.43284
-2.02022,7.43621
-2.01888,7.43958
-2.01753,7.44295
-2.01619,7.44632
-2.01484,7.44969
-2.01350,7.45306
-2.01216,7.45643
-2.01081,7.45980
-2.00947,7.46318
-2.00812,7.46655
-2.00678,7.46993
-2.00544,7.47330
-2.00409,7.47667
-2.00275,7.48005
-2.00141,7.48343
-2.00007,7.48680
-1.99872,7.49018
-1.99738,7.49356
-1.99604,7.49694
-1.99470,7.50032
-1.99335,7.50369
-1.99201,7.50707
-1.99067,7.51045
-1.98933,7.51384
-1.98798,7.51722
-1.98664,7.52060
-1.98530,7.52398
-1.98396,7.52737
-1.98262,7.53075
-1.98128,7.53413
-1.97993,7.53752
-1.97859,7.54090
-1.97725,7.54429
-1.97591,7.54768
-1.97457,7.55106
-1.97323,7.55445
-1.97189,7.55784
-1.97055,7.56123
-1.96921,7.56462
-1.96787,7.56801
-1.96653,7.57140
-1.96519,7.57479
-1.96385,7.57818
-1.96251,7.58157
-1.96116,7.58497
-1.95982,7.58836
-1.95848,7.59175
-1.95714,7.59515
-1.95581,7.59854
-1.95447,7.60194
-1.95313,7.60534
-1.95179,7.60873
-1.95045,7.61213
-1.94911,7.61553
-1.94777,7.61893
-1.94643,7.62233
-1.94509,7.62573
-1.94375,7.62913
-1.94241,7.63253
-1.94107,7.63593
-1.93973,7.63933
-1.93839,7.64274
-1.93706,7.64614
-1.93572,7.64954
-1.93438,7.65295
-1.93304,7.65636
-1.93170,7.65976
-1.93036,7.66317
-1.92902,7.66658
-1.92769,7.66998
-1.92635,7.67339
-1.92501,7.67680
-1.92367,7.68021
-1.92233,7.68362
-1.92099,7.68703
-1.91966,7.69045
-1.91832,7.69386
-1.91698,7.69727
-1.91564,7.70069
-1.91430,7.70410
-1.91297,7.70751
-1.91163,7.71093
-1.91029,7.71435
-1.90895,7.71776
-1.90762,7.72118
-1.90628,7.72460
-1.90494,7.72802
-1.90360,7.73144
-1.90227,7.73486
-1.90093,7.73828
-1.89959,7.74170
-1.89826,7.74512
-1.89692,7.74855
-1.89558,7.75197
-1.89424,7.75539
-1.89291,7.75882
-1.89157,7.76225
-1.89023,7.76567
-1.88890,7.76910
-1.88756,7.77253
-1.88622,7.77596
-1.88489,7.77938
-1.88355,7.78281
-1.88221,7.78624
-1.88087,7.78968
-1.87954,7.79311
-1.87820,7.79654
-1.87686,7.79997
-1.87553,7.80341
-1.87419,7.80684
-1.87286,7.81028
-1.87152,7.81371
-1.87018,7.81715
-1.86885,7.82059
-1.86751,7.82403
-1.86617,7.82746
-1.86484,7.83090
-1.86350,7.83434
-1.86216,7.83779
-1.86083,7.84123
-1.85949,7.84467
-1.85815,7.84811
-1.85682,7.85156
-1.85548,7.85500
-1.85415,7.85845
-1.85281,7.86189
-1.85147,7.86534
-1.85014,7.86879
-1.84880,7.87223
-1.84746,7.87568
-1.84613,7.87913
-1.84479,7.88258
-1.84346,7.88603
-1.84212,7.88949
-1.84078,7.89294
-1.83945,7.89639
-1.83811,7.89985
-1.83678,7.90330
-1.83544,7.90676
-1.83410,7.91021
-1.83277,7.91367
-1.83143,7.91713
-1.83009,7.92059
-1.82876,7.92405
-1.82742,7.92751
-1.82609,7.93097
-1.82475,7.93443
-1.82341,7.93789
-1.82208,7.94136
-1.82074,7.94482
-1.81941,7.94828
-1.81807,7.95175
-1.81673,7.95522
-1.81540,7.95868
-1.81406,7.96215
-1.81272,7.96562
-1.81139,7.96909
-1.81005,7.97256
-1.80872,7.97603
-1.80738,7.97950
-1.80604,7.98297
-1.80471,7.98645
-1.80337,7.98992
-1.80203,7.99340
-1.80070,7.99687
-1.79936,8.00035
-1.79803,8.00383
-1.79669,8.00730
-1.79535,8.01078
-1.79402,8.01426
-1.79268,8.01774
-1.79134,8.02123
-1.79001,8.02471
-1.78867,8.02819
-1.78733,8.03167
-1.78600,8.03516
-1.78466,8.03864
-1.78332,8.04213
-1.78199,8.04562
-1.78065,8.04911
-1.77931,8.05259
-1.77798,8.05608
-1.77664,8.05957
-1.77530,8.06306
-1.77397,8.06656
-1.77263,8.07005
-1.77129,8.07354
-1.76996,8.07704
-1.76862,8.08053
-1.76728,8.08403
-1.76595,8.08753
-1.76461,8.09102
-1.76327,8.09452
-1.76193,8.09802
-1.76060,8.10152
-1.75926,8.10502
-1.75792,8.10853
-1.75658,8.11203
-1.75525,8.11553
-1.75391,8.11904
-1.75257,8.12254
-1.75124,8.12605
-1.74990,8.12956
-1.74856,8.13307
-1.74722,8.13657
-1.74588,8.14008
-1.74455,8.14359
-1.74321,8.14711
-1.74187,8.15062
-1.74053,8.15413
-1.73920,8.15765
-1.73786,8.16116
-1.73652,8.16468
-1.73518,8.16819
-1.73384,8.17171
-1.73250,8.17523
-1.73117,8.17875
-1.72983,8.18227
-1.72849,8.18579
-1.72715,8.18931
-1.72581,8.19284
-1.72447,8.19636
-1.72313,8.19989
-1.72180,8.20341
-1.72046,8.20694
-1.71912,8.21047
-1.71778,8.21400
-1.71644,8.21752
-1.71510,8.22106
-1.71376,8.22459
-1.71242,8.22812
-1.71108,8.23165
-1.70974,8.23519
-1.70840,8.23872
-1.70706,8.24226
-1.70573,8.24579
-1.70439,8.24933
-1.70305,8.25287
-1.70171,8.25641
-1.70037,8.25995
-1.69903,8.26349
-1.69769,8.26703
-1.69635,8.27058
-1.69501,8.27412
-1.69367,8.27767
-1.69232,8.28121
-1.69098,8.28476
-1.68964,8.28831
-1.68830,8.29186
-1.68696,8.29541
-1.68562,8.29896
-1.68428,8.30251
-1.68294,8.30606
-1.68160,8.30962
-1.68026,8.31317
-1.67892,8.31673
-1.67757,8.32028
-1.67623,8.32384
-1.67489,8.32740
-1.67355,8.33096
-1.67221,8.33452
-1.67087,8.33808
-1.66952,8.34164
-1.66818,8.34521
-1.66684,8.34877
-1.66550,8.35234
-1.66416,8.35590
-1.66281,8.35947
-1.66147,8.36304
-1.66013,8.36661
-1.65879,8.37018
-1.65744,8.37375
-1.65610,8.37732
-1.65476,8.38089
-1.65341,8.38447
-1.65207,8.38804
-1.65073,8.39162
-1.64938,8.39520
-1.64804,8.39877
-1.64670,8.40235
-1.64535,8.40593
-1.64401,8.40952
-1.64266,8.41310
-1.64132,8.41668
-1.63998,8.42026
-1.63863,8.42385
-1.63729,8.42744
-1.63594,8.43102
-1.63460,8.43461
-1.63325,8.43820
-1.63191,8.44179
-1.63056,8.44538
-1.62922,8.44898
-1.62787,8.45257
-1.62653,8.45616
-1.62518,8.45976
-1.62383,8.46336
-1.62249,8.46695
-1.62114,8.47055
-1.61980,8.47415
-1.61845,8.47775
-1.61710,8.48135
-1.61576,8.48496
-1.61441,8.48856
-1.61306,8.49217
-1.61172,8.49577
-1.61037,8.49938
-1.60902,8.50299
-1.60768,8.50660
-1.60633,8.51021
-1.60498,8.51382
-1.60363,8.51743
-1.60229,8.52104
-1.60094,8.52466
-1.59959,8.52827
-1.59824,8.53189
-1.59689,8.53551
-1.59554,8.53913
-1.59420,8.54275
-1.59285,8.54637
-1.59150,8.54999
-1.59015,8.55361
-1.58880,8.55724
-1.58745,8.56086
-1.58610,8.56449
-1.58475,8.56812
-1.58340,8.57174
-1.58205,8.57537
-1.58070,8.57901
-1.57935,8.58264
-1.57800,8.58627
-1.57665,8.58990
-1.57530,8.59354
-1.57395,8.59718
-1.57260,8.60081
-1.57125,8.60445
-1.56989,8.60809
-1.56854,8.61173
-1.56719,8.61537
-1.56584,8.61902
-1.56449,8.62266
-1.56314,8.62631
-1.56178,8.62995
-1.56043,8.63360
-1.55908,8.63725
-1.55772,8.64090
-1.55637,8.64455
-1.55502,8.64820
-1.55367,8.65185
-1.55231,8.65551
-1.55096,8.65916
-1.54960,8.66282
-1.54825,8.66648
-1.54690,8.67014
-1.54554,8.67380
-1.54419,8.67746
-1.54283,8.68112
-1.54148,8.68478
-1.54012,8.68845
-1.53877,8.69211
-1.53741,8.69578
-1.53606,8.69945
-1.53470,8.70312
-1.53335,8.70679
-1.53199,8.71046
-1.53063,8.71413
-1.52928,8.71781
-1.52792,8.72148
-1.52656,8.72516
-1.52521,8.72883
-1.52385,8.73251
-1.52249,8.73619
-1.52113,8.73987
-1.51978,8.74356
-1.51842,8.74724
-1.51706,8.75092
-1.51570,8.75461
-1.51434,8.75830
-1.51298,8.76198
-1.51163,8.76567
-1.51027,8.76936
-1.50891,8.77306
-1.50755,8.77675
-1.50619,8.78044
-1.50483,8.78414
-1.50347,8.78783
-1.50211,8.79153
-1.50075,8.79523
-1.49939,8.79893
-1.49803,8.80263
-1.49666,8.80633
-1.49530,8.81004
-1.49394,8.81374
-1.49258,8.81745
-1.49122,8.82116
-1.48986,8.82487
-1.48849,8.82858
-1.48713,8.83229
-1.48577,8.83600
-1.48441,8.83971
-1.48304,8.84343
-1.48168,8.84714
-1.48032,8.85086
-1.47895,8.85458
-1.47759,8.85830
-1.47622,8.86202
-1.47486,8.86574
-1.47350,8.86947
-1.47213,8.87319
-1.47077,8.87692
-1.46940,8.88064
-1.46803,8.88437
-1.46667,8.88810
-1.46530,8.89183
-1.46394,8.89557
-1.46257,8.89930
-1.46120,8.90303
-1.45984,8.90677
-1.45847,8.91051
-1.45710,8.91425
-1.45574,8.91799
-1.45437,8.92173
-1.45300,8.92547
-1.45163,8.92921
-1.45026,8.93296
-1.44889,8.93671
-1.44753,8.94045
-1.44616,8.94420
-1.44479,8.94795
-1.44342,8.95170
-1.44205,8.95546
-1.44068,8.95921
-1.43931,8.96297
-1.43794,8.96672
-1.43657,8.97048
-1.43520,8.97424
-1.43382,8.97800
-1.43245,8.98176
-1.43108,8.98553
-1.42971,8.98929
-1.42834,8.99306
-1.42697,8.99683
-1.42559,9.00059
-1.42422,9.00436
-1.42285,9.00814
-1.42147,9.01191
-1.42010,9.01568
-1.41873,9.01946
-1.41735,9.02323
-1.41598,9.02701
-1.41460,9.03079
-1.41323,9.03457
-1.41185,9.03835
-1.41048,9.04214
-1.40910,9.04592
-1.40773,9.04971
-1.40635,9.05350
-1.40497,9.05728
-1.40360,9.06107
-1.40222,9.06487
-1.40084,9.06866
-1.39946,9.07245
-1.39809,9.07625
-1.39671,9.08004
-1.39533,9.08384
-1.39395,9.08764
-1.39257,9.09144
-1.39119,9.09525
-1.38982,9.09905
-1.38844,9.10285
-1.38706,9.10666
-1.38568,9.11047
-1.38430,9.11428
-1.38291,9.11809
-1.38153,9.12190
-1.38015,9.12571
-1.37877,9.12953
-1.37739,9.13335
-1.37601,9.13716
-1.37462,9.14098
-1.37324,9.14480
-1.37186,9.14862
-1.37048,9.15245
-1.36909,9.15627
-1.36771,9.16010
-1.36633,9.16393
-1.36494,9.16776
-1.36356,9.17159
-1.36217,9.17542
-1.36079,9.17925
-1.35940,9.18308
-1.35802,9.18692
-1.35663,9.19076
-1.35524,9.19460
-1.35386,9.19844
-1.35247,9.20228
-1.35108,9.20612
-1.34970,9.20997
-1.34831,9.21381
-1.34692,9.21766
-1.34553,9.22151
-1.34414,9.22536
-1.34275,9.22921
-1.34137,9.23306
-1.33998,9.23692
-1.33859,9.24078
-1.33720,9.24463
-1.33581,9.24849
-1.33442,9.25235
-1.33302,9.25621
-1.33163,9.26008
-1.33024,9.26394
-1.32885,9.26781
-1.32746,9.27168
-1.32607,9.27555
-1.32467,9.27942
-1.32328,9.28329
-1.32189,9.28716
-1.32049,9.29104
-1.31910,9.29492
-1.31770,9.29879
-1.31631,9.30267
-1.31491,9.30656
-1.31352,9.31044
-1.31212,9.31432
-1.31073,9.31821
-1.30933,9.32210
-1.30794,9.32598
-1.30654,9.32987
-1.30514,9.33377
-1.30374,9.33766
-1.30235,9.34155
-1.30095,9.34545
-1.29955,9.34935
-1.29815,9.35325
-1.29675,9.35715
-1.29535,9.36105
-1.29395,9.36495
-1.29255,9.36886
-1.29115,9.37277
-1.28975,9.37668
-1.28835,9.38059
-1.28695,9.38450
-1.28555,9.38841
-1.28415,9.39232
-1.28274,9.39624
-1.28134,9.40016
-1.27994,9.40408
-1.27853,9.40800
-1.27713,9.41192
-1.27573,9.41585
-1.27432,9.41977
-1.27292,9.42370
-1.27151,9.42763
-1.27011,9.43156
-1.26870,9.43549
-1.26730,9.43942
-1.26589,9.44336
-1.26448,9.44729
-1.26308,9.45123
-1.26167,9.45517
-1.26026,9.45911
-1.25885,9.46305
-1.25744,9.46700
-1.25603,9.47094
-1.25463,9.47489
-1.25322,9.47884
-1.25181,9.48279
-1.25040,9.48674
-1.24899,9.49070
-1.24757,9.49465
-1.24616,9.49861
-1.24475,9.50257
-1.24334,9.50653
-1.24193,9.51049
-1.24051,9.51446
-1.23910,9.51842
-1.23769,9.52239
-1.23627,9.52636
-1.23486,9.53033
-1.23345,9.53430
-1.23203,9.53827
-1.23062,9.54225
-1.22920,9.54622
-1.22778,9.55020
-1.22637,9.55418
-1.22495,9.55816
-1.22353,9.56214
-1.22212,9.56613
-1.22070,9.57012
-1.21928,9.57410
-1.21786,9.57809
-1.21644,9.58208
-1.21502,9.58608
-1.21360,9.59007
-1.21218,9.59407
-1.21076,9.59807
-1.20934,9.60207
-1.20792,9.60607
-1.20650,9.61007
-1.20508,9.61407
-1.20366,9.61808
-1.20223,9.62209
-1.20081,9.62610
-1.19939,9.63011
-1.19796,9.63412
-1.19654,9.63814
-1.19511,9.64215
-1.19369,9.64617
-1.19226,9.65019
-1.19084,9.65421
-1.18941,9.65823
-1.18798,9.66226
-1.18656,9.66629
-1.18513,9.67031
-1.18370,9.67434
-1.18227,9.67838
-1.18085,9.68241
-1.17942,9.68644
-1.17799,9.69048
-1.17656,9.69452
-1.17513,9.69856
-1.17370,9.70260
-1.17227,9.70664
-1.17083,9.71069
-1.16940,9.71474
-1.16797,9.71879
-1.16654,9.72284
-1.16511,9.72689
-1.16367,9.73094
-1.16224,9.73500
-1.16080,9.73906
-1.15937,9.74311
-1.15793,9.74718
-1.15650,9.75124
-1.15506,9.75530
-1.15363,9.75937
-1.15219,9.76344
-1.15075,9.76751
-1.14932,9.77158
-1.14788,9.77565
-1.14644,9.77973
-1.14500,9.78380
-1.14356,9.78788
-1.14212,9.79196
-1.14068,9.79604
-1.13924,9.80013
-1.13780,9.80421
-1.13636,9.80830
-1.13492,9.81239
-1.13348,9.81648
-1.13203,9.82057
-1.13059,9.82467
-1.12915,9.82877
-1.12770,9.83286
-1.12626,9.83696
-1.12481,9.84107
-1.12337,9.84517
-1.12192,9.84927
-1.12048,9.85338
-1.11903,9.85749
-1.11758,9.86160
-1.11614,9.86571
-1.11469,9.86983
-1.11324,9.87395
-1.11179,9.87806
-1.11034,9.88218
-1.10889,9.88631
-1.10744,9.89043
-1.10599,9.89455
-1.10454,9.89868
-1.10309,9.90281
-1.10164,9.90694
-1.10019,9.91107
-1.09873,9.91521
-1.09728,9.91935
-1.09583,9.92348
-1.09437,9.92762
-1.09292,9.93177
-1.09146,9.93591
-1.09001,9.94006
-1.08855,9.94420
-1.08710,9.94835
-1.08564,9.95251
-1.08418,9.95666
-1.08272,9.96081
-1.08127,9.96497
-1.07981,9.96913
-1.07835,9.97329
-1.07689,9.97745
-1.07543,9.98162
-1.07397,9.98578
-1.07251,9.98995
-1.07105,9.99412
-1.06958,9.99830
-1.06812,10.00247
-1.06666,10.00665
-1.06520,10.01082
-1.06373,10.01500
-1.06227,10.01919
-1.06080,10.02337
-1.05934,10.02755
-1.05787,10.03174
-1.05641,10.03593
-1.05494,10.04012
-1.05347,10.04432
-1.05201,10.04851
-1.05054,10.05271
-1.04907,10.05691
-1.04760,10.06111
-1.04613,10.06531
-1.04466,10.06952
-1.04319,10.07372
-1.04172,10.07793
-1.04025,10.08214
-1.03878,10.08636
-1.03730,10.09057
-1.03583,10.09479
-1.03436,10.09901
-1.03288,10.10323
-1.03141,10.10745
-1.02994,10.11167
-1.02846,10.11590
-1.02698,10.12013
-1.02551,10.12436
-1.02403,10.12859
-1.02255,10.13283
-1.02108,10.13706
-1.01960,10.14130
-1.01812,10.14554
-1.01664,10.14978
-1.01516,10.15403
-1.01368,10.15827
-1.01220,10.16252
-1.01072,10.16677
-1.00924,10.17102
-1.00775,10.17528
-1.00627,10.17953
-1.00479,10.18379
-1.00330,10.18805
-1.00182,10.19232
-1.00033,10.19658
-0.99885,10.20085
-0.99736,10.20512
-0.99588,10.20939
-0.99439,10.21366
-0.99290,10.21793
-0.99141,10.22221
-0.98992,10.22649
-0.98844,10.23077
-0.98695,10.23505
-0.98546,10.23934
-0.98397,10.24362
-0.98247,10.24791
-0.98098,10.25220
-0.97949,10.25650
-0.97800,10.26079
-0.97650,10.26509
-0.97501,10.26939
-0.97352,10.27369
-0.97202,10.27799
-0.97053,10.28230
-0.96903,10.28661
-0.96753,10.29092
-0.96604,10.29523
-0.96454,10.29954
-0.96304,10.30386
-0.96154,10.30817
-0.96004,10.31249
-0.95854,10.31682
-0.95704,10.32114
-0.95554,10.32547
-0.95404,10.32980
-0.95254,10.33413
-0.95104,10.33846
-0.94953,10.34279
-0.94803,10.34713
-0.94653,10.35147
-0.94502,10.35581
-0.94352,10.36015
-0.94201,10.36450
-0.94051,10.36885
-0.93900,10.37320
-0.93749,10.37755
-0.93598,10.38190
-0.93447,10.38626
-0.93297,10.39062
-0.93146,10.39498
-0.92995,10.39934
-0.92844,10.40371
-0.92692,10.40807
-0.92541,10.41244
-0.92390,10.41681
-0.92239,10.42119
-0.92087,10.42556
-0.91936,10.42994
-0.91784,10.43432
-0.91633,10.43870
-0.91481,10.44309
-0.91330,10.44747
-0.91178,10.45186
-0.91026,10.45625
-0.90874,10.46064
-0.90723,10.46504
