Polynomial degree, Time
41635, 0.005000
41636, 0.005000
41637, 0.005000
41638, 0.005000
41639, 0.005000
41640, 0.006000
41641, 0.005000
41642, 0.005000
41643, 0.005000
41644, 0.005000
41645, 0.005000
41646, 0.005000
41647, 0.005000
41648, 0.005000
41649, 0.005000
41650, 0.005000
41651, 0.005000
41652, 0.005000
41653, 0.005000
41654, 0.005000
41655, 0.005000
41656, 0.005000
41657, 0.005000
41658, 0.005000
41659, 0.006000
41660, 0.005000
41661, 0.004000
41662, 0.005000
41663, 0.005000
41664, 0.005000
41665, 0.005000
41666, 0.005000
41667, 0.006000
41668, 0.005000
41669, 0.005000
41670, 0.005000
41671, 0.005000
41672, 0.005000
41673, 0.005000
41674, 0.005000
41675, 0.005000
41676, 0.005000
41677, 0.005000
41678, 0.006000
41679, 0.005000
41680, 0.005000
41681, 0.005000
41682, 0.005000
41683, 0.005000
41684, 0.005000
41685, 0.005000
41686, 0.005000
41687, 0.005000
41688, 0.005000
41689, 0.004000
41690, 0.004000
41691, 0.005000
41692, 0.005000
41693, 0.005000
41694, 0.005000
41695, 0.005000
41696, 0.005000
41697, 0.005000
41698, 0.005000
41699, 0.005000
41700, 0.006000
41701, 0.005000
41702, 0.006000
41703, 0.006000
41704, 0.006000
41705, 0.006000
41706, 0.006000
41707, 0.006000
41708, 0.006000
41709, 0.006000
41710, 0.005000
41711, 0.006000
41712, 0.005000
41713, 0.005000
41714, 0.005000
41715, 0.006000
41716, 0.005000
41717, 0.005000
41718, 0.004000
41719, 0.005000
41720, 0.004000
41721, 0.005000
41722, 0.005000
41723, 0.005000
41724, 0.006000
41725, 0.005000
41726, 0.004000
41727, 0.005000
41728, 0.005000
41729, 0.005000
41730, 0.005000
41731, 0.005000
41732, 0.005000
41733, 0.005000
41734, 0.005000
41735, 0.006000
41736, 0.005000
41737, 0.005000
41738, 0.006000
41739, 0.005000
41740, 0.005000
41741, 0.005000
41742, 0.006000
41743, 0.005000
41744, 0.005000
41745, 0.005000
41746, 0.005000
41747, 0.005000
41748, 0.006000
41749, 0.005000
41750, 0.005000
41751, 0.005000
41752, 0.005000
41753, 0.005000
41754, 0.005000
41755, 0.005000
41756, 0.005000
41757, 0.005000
41758, 0.005000
41759, 0.005000
41760, 0.005000
41761, 0.005000
41762, 0.005000
41763, 0.005000
41764, 0.004000
41765, 0.004000
41766, 0.006000
41767, 0.005000
41768, 0.005000
41769, 0.005000
41770, 0.005000
41771, 0.005000
41772, 0.005000
41773, 0.005000
41774, 0.005000
41775, 0.005000
41776, 0.005000
41777, 0.006000
41778, 0.005000
41779, 0.005000
41780, 0.004000
41781, 0.006000
41782, 0.005000
41783, 0.005000
41784, 0.005000
41785, 0.005000
41786, 0.005000
41787, 0.005000
41788, 0.005000
41789, 0.005000
41790, 0.005000
41791, 0.005000
41792, 0.005000
41793, 0.005000
41794, 0.005000
41795, 0.005000
41796, 0.005000
41797, 0.005000
41798, 0.005000
41799, 0.006000
41800, 0.005000
41801, 0.005000
41802, 0.005000
41803, 0.005000
41804, 0.005000
41805, 0.005000
41806, 0.006000
41807, 0.006000
41808, 0.005000
41809, 0.006000
41810, 0.005000
41811, 0.006000
41812, 0.006000
41813, 0.006000
41814, 0.005000
41815, 0.005000
41816, 0.005000
41817, 0.005000
41818, 0.004000
41819, 0.005000
41820, 0.005000
41821, 0.005000
41822, 0.005000
41823, 0.006000
41824, 0.004000
41825, 0.005000
41826, 0.005000
41827, 0.005000
41828, 0.005000
41829, 0.005000
41830, 0.005000
41831, 0.005000
41832, 0.004000
41833, 0.005000
41834, 0.006000
41835, 0.005000
41836, 0.005000
41837, 0.005000
41838, 0.005000
41839, 0.005000
41840, 0.005000
41841, 0.006000
41842, 0.004000
41843, 0.005000
41844, 0.005000
41845, 0.005000
41846, 0.005000
41847, 0.005000
41848, 0.005000
41849, 0.005000
41850, 0.005000
41851, 0.005000
41852, 0.005000
41853, 0.005000
41854, 0.005000
41855, 0.005000
41856, 0.005000
41857, 0.005000
41858, 0.005000
41859, 0.005000
41860, 0.004000
41861, 0.004000
41862, 0.005000
41863, 0.005000
41864, 0.005000
41865, 0.005000
41866, 0.005000
41867, 0.005000
41868, 0.005000
41869, 0.005000
41870, 0.006000
41871, 0.004000
41872, 0.005000
41873, 0.004000
41874, 0.005000
41875, 0.005000
41876, 0.004000
41877, 0.006000
41878, 0.005000
41879, 0.005000
41880, 0.005000
41881, 0.005000
41882, 0.005000
41883, 0.005000
41884, 0.005000
41885, 0.005000
41886, 0.005000
41887, 0.005000
41888, 0.005000
41889, 0.005000
41890, 0.005000
41891, 0.005000
41892, 0.005000
41893, 0.005000
41894, 0.005000
41895, 0.005000
41896, 0.005000
41897, 0.005000
41898, 0.006000
41899, 0.004000
41900, 0.005000
41901, 0.005000
41902, 0.005000
41903, 0.005000
41904, 0.005000
41905, 0.005000
41906, 0.005000
41907, 0.005000
41908, 0.005000
41909, 0.006000
41910, 0.005000
41911, 0.005000
41912, 0.006000
41913, 0.005000
41914, 0.005000
41915, 0.005000
41916, 0.006000
41917, 0.005000
41918, 0.005000
41919, 0.006000
41920, 0.005000
41921, 0.005000
41922, 0.005000
41923, 0.004000
41924, 0.005000
41925, 0.005000
41926, 0.005000
41927, 0.005000
41928, 0.005000
41929, 0.005000
41930, 0.005000
41931, 0.005000
41932, 0.005000
41933, 0.006000
41934, 0.005000
41935, 0.005000
41936, 0.005000
41937, 0.005000
41938, 0.004000
41939, 0.005000
41940, 0.005000
41941, 0.005000
41942, 0.005000
41943, 0.005000
41944, 0.004000
41945, 0.005000
41946, 0.005000
41947, 0.005000
41948, 0.005000
41949, 0.005000
41950, 0.006000
41951, 0.004000
41952, 0.005000
41953, 0.006000
41954, 0.005000
41955, 0.005000
41956, 0.006000
41957, 0.005000
41958, 0.005000
41959, 0.006000
41960, 0.005000
41961, 0.005000
41962, 0.005000
41963, 0.005000
41964, 0.005000
41965, 0.005000
41966, 0.005000
41967, 0.006000
41968, 0.005000
41969, 0.005000
41970, 0.005000
41971, 0.005000
41972, 0.005000
41973, 0.005000
41974, 0.005000
41975, 0.005000
41976, 0.005000
41977, 0.005000
41978, 0.006000
41979, 0.005000
41980, 0.007000
41981, 0.005000
41982, 0.005000
41983, 0.006000
41984, 0.006000
41985, 0.005000
41986, 0.006000
41987, 0.006000
41988, 0.006000
41989, 0.005000
41990, 0.005000
41991, 0.005000
41992, 0.005000
41993, 0.006000
41994, 0.005000
41995, 0.005000
41996, 0.005000
41997, 0.005000
41998, 0.004000
41999, 0.005000
42000, 0.005000
42001, 0.005000
42002, 0.005000
42003, 0.005000
42004, 0.005000
42005, 0.006000
42006, 0.005000
42007, 0.005000
42008, 0.005000
42009, 0.006000
42010, 0.006000
42011, 0.006000
42012, 0.005000
42013, 0.006000
42014, 0.005000
42015, 0.005000
42016, 0.004000
42017, 0.006000
42018, 0.005000
42019, 0.005000
42020, 0.006000
42021, 0.005000
42022, 0.005000
42023, 0.005000
42024, 0.005000
42025, 0.005000
42026, 0.006000
42027, 0.005000
42028, 0.005000
42029, 0.006000
42030, 0.005000
42031, 0.005000
42032, 0.005000
42033, 0.006000
42034, 0.005000
42035, 0.005000
42036, 0.005000
42037, 0.005000
42038, 0.005000
42039, 0.005000
42040, 0.005000
42041, 0.005000
42042, 0.004000
42043, 0.005000
42044, 0.006000
42045, 0.005000
42046, 0.005000
42047, 0.005000
42048, 0.005000
42049, 0.005000
42050, 0.006000
42051, 0.005000
42052, 0.005000
42053, 0.005000
42054, 0.005000
42055, 0.005000
42056, 0.005000
42057, 0.005000
42058, 0.005000
42059, 0.005000
42060, 0.005000
42061, 0.005000
42062, 0.005000
42063, 0.005000
42064, 0.004000
42065, 0.007000
42066, 0.005000
42067, 0.005000
42068, 0.005000
42069, 0.005000
42070, 0.006000
42071, 0.005000
42072, 0.005000
42073, 0.005000
42074, 0.005000
42075, 0.005000
42076, 0.005000
42077, 0.005000
42078, 0.005000
42079, 0.005000
42080, 0.005000
42081, 0.006000
42082, 0.005000
42083, 0.006000
42084, 0.005000
42085, 0.006000
42086, 0.006000
42087, 0.005000
42088, 0.006000
42089, 0.005000
42090, 0.005000
42091, 0.006000
42092, 0.005000
42093, 0.006000
42094, 0.006000
42095, 0.005000
42096, 0.006000
42097, 0.006000
42098, 0.005000
42099, 0.006000
42100, 0.006000
42101, 0.005000
42102, 0.005000
42103, 0.006000
42104, 0.006000
42105, 0.005000
42106, 0.006000
42107, 0.005000
42108, 0.005000
42109, 0.005000
42110, 0.006000
42111, 0.005000
42112, 0.006000
42113, 0.006000
42114, 0.005000
42115, 0.005000
42116, 0.005000
42117, 0.005000
42118, 0.005000
42119, 0.005000
42120, 0.005000
42121, 0.005000
42122, 0.005000
42123, 0.004000
42124, 0.005000
42125, 0.005000
42126, 0.005000
42127, 0.005000
42128, 0.005000
42129, 0.005000
42130, 0.005000
42131, 0.005000
42132, 0.006000
42133, 0.005000
42134, 0.005000
42135, 0.005000
42136, 0.005000
42137, 0.005000
42138, 0.005000
42139, 0.005000
42140, 0.005000
42141, 0.005000
42142, 0.006000
42143, 0.004000
42144, 0.004000
42145, 0.006000
42146, 0.005000
42147, 0.005000
42148, 0.005000
42149, 0.005000
42150, 0.006000
42151, 0.005000
42152, 0.005000
42153, 0.005000
42154, 0.005000
42155, 0.005000
42156, 0.005000
42157, 0.005000
42158, 0.005000
42159, 0.006000
42160, 0.005000
42161, 0.005000
42162, 0.005000
42163, 0.006000
42164, 0.005000
42165, 0.005000
42166, 0.005000
42167, 0.005000
42168, 0.006000
42169, 0.005000
42170, 0.005000
42171, 0.005000
42172, 0.005000
42173, 0.005000
42174, 0.005000
42175, 0.005000
42176, 0.005000
42177, 0.005000
42178, 0.005000
42179, 0.005000
42180, 0.005000
42181, 0.005000
42182, 0.005000
42183, 0.005000
42184, 0.005000
42185, 0.006000
42186, 0.005000
42187, 0.005000
42188, 0.005000
42189, 0.005000
42190, 0.006000
42191, 0.005000
42192, 0.005000
42193, 0.005000
42194, 0.005000
42195, 0.005000
42196, 0.005000
42197, 0.005000
42198, 0.006000
42199, 0.005000
42200, 0.005000
42201, 0.005000
42202, 0.005000
42203, 0.006000
42204, 0.006000
42205, 0.005000
42206, 0.006000
42207, 0.005000
42208, 0.006000
42209, 0.005000
42210, 0.005000
42211, 0.005000
42212, 0.006000
42213, 0.005000
42214, 0.006000
42215, 0.005000
42216, 0.005000
42217, 0.005000
42218, 0.005000
42219, 0.005000
42220, 0.006000
42221, 0.005000
42222, 0.005000
42223, 0.005000
42224, 0.006000
42225, 0.005000
42226, 0.005000
42227, 0.005000
42228, 0.005000
42229, 0.005000
42230, 0.004000
42231, 0.006000
42232, 0.005000
42233, 0.005000
42234, 0.005000
42235, 0.005000
42236, 0.005000
42237, 0.005000
42238, 0.005000
42239, 0.005000
42240, 0.005000
42241, 0.006000
42242, 0.005000
42243, 0.005000
42244, 0.005000
42245, 0.005000
42246, 0.005000
42247, 0.005000
42248, 0.005000
42249, 0.005000
42250, 0.005000
42251, 0.005000
42252, 0.006000
42253, 0.005000
42254, 0.006000
42255, 0.006000
42256, 0.005000
42257, 0.005000
42258, 0.006000
42259, 0.005000
42260, 0.005000
42261, 0.005000
42262, 0.005000
42263, 0.006000
42264, 0.005000
42265, 0.005000
42266, 0.004000
42267, 0.005000
42268, 0.006000
42269, 0.005000
42270, 0.005000
42271, 0.005000
42272, 0.004000
42273, 0.004000
42274, 0.005000
42275, 0.005000
42276, 0.005000
42277, 0.005000
42278, 0.005000
42279, 0.005000
42280, 0.005000
42281, 0.005000
42282, 0.005000
42283, 0.005000
42284, 0.004000
42285, 0.005000
42286, 0.005000
42287, 0.005000
42288, 0.005000
42289, 0.005000
42290, 0.005000
42291, 0.005000
42292, 0.005000
42293, 0.005000
42294, 0.005000
42295, 0.005000
42296, 0.005000
42297, 0.005000
42298, 0.005000
42299, 0.005000
42300, 0.005000
42301, 0.005000
42302, 0.006000
42303, 0.005000
42304, 0.005000
42305, 0.005000
42306, 0.005000
42307, 0.005000
42308, 0.006000
42309, 0.005000
42310, 0.006000
42311, 0.005000
42312, 0.005000
42313, 0.005000
42314, 0.005000
42315, 0.005000
42316, 0.005000
42317, 0.005000
42318, 0.005000
42319, 0.006000
42320, 0.005000
42321, 0.005000
42322, 0.005000
42323, 0.005000
42324, 0.005000
42325, 0.005000
42326, 0.005000
42327, 0.005000
42328, 0.005000
42329, 0.006000
42330, 0.005000
42331, 0.005000
42332, 0.005000
42333, 0.005000
42334, 0.005000
42335, 0.005000
42336, 0.005000
42337, 0.005000
42338, 0.005000
42339, 0.005000
42340, 0.005000
42341, 0.004000
42342, 0.005000
42343, 0.005000
42344, 0.005000
42345, 0.006000
42346, 0.005000
42347, 0.006000
42348, 0.005000
42349, 0.004000
42350, 0.005000
42351, 0.005000
42352, 0.005000
42353, 0.005000
42354, 0.005000
42355, 0.005000
42356, 0.005000
42357, 0.005000
42358, 0.005000
42359, 0.005000
42360, 0.005000
42361, 0.005000
42362, 0.005000
42363, 0.005000
42364, 0.005000
42365, 0.005000
42366, 0.005000
42367, 0.005000
42368, 0.005000
42369, 0.005000
42370, 0.005000
42371, 0.005000
42372, 0.005000
42373, 0.005000
42374, 0.005000
42375, 0.005000
42376, 0.005000
42377, 0.005000
42378, 0.005000
42379, 0.006000
42380, 0.006000
42381, 0.005000
42382, 0.005000
42383, 0.005000
42384, 0.005000
42385, 0.005000
42386, 0.004000
42387, 0.006000
42388, 0.005000
42389, 0.005000
42390, 0.005000
42391, 0.005000
42392, 0.004000
42393, 0.005000
42394, 0.005000
42395, 0.005000
42396, 0.006000
42397, 0.005000
42398, 0.005000
42399, 0.005000
42400, 0.005000
42401, 0.005000
42402, 0.005000
42403, 0.006000
42404, 0.005000
42405, 0.005000
42406, 0.006000
42407, 0.006000
42408, 0.005000
42409, 0.006000
42410, 0.005000
42411, 0.006000
42412, 0.006000
42413, 0.005000
42414, 0.005000
42415, 0.005000
42416, 0.005000
42417, 0.005000
42418, 0.005000
42419, 0.005000
42420, 0.005000
42421, 0.005000
42422, 0.006000
42423, 0.005000
42424, 0.005000
42425, 0.005000
42426, 0.005000
42427, 0.005000
42428, 0.006000
42429, 0.005000
42430, 0.005000
42431, 0.005000
42432, 0.005000
42433, 0.005000
42434, 0.005000
42435, 0.005000
42436, 0.005000
42437, 0.005000
42438, 0.005000
42439, 0.005000
42440, 0.005000
42441, 0.005000
42442, 0.005000
42443, 0.006000
42444, 0.005000
42445, 0.006000
42446, 0.004000
42447, 0.006000
42448, 0.005000
42449, 0.005000
42450, 0.005000
42451, 0.005000
42452, 0.005000
42453, 0.006000
42454, 0.005000
42455, 0.005000
42456, 0.005000
42457, 0.005000
42458, 0.005000
42459, 0.005000
42460, 0.005000
42461, 0.005000
42462, 0.005000
42463, 0.005000
42464, 0.005000
42465, 0.005000
42466, 0.005000
42467, 0.004000
42468, 0.005000
42469, 0.005000
42470, 0.005000
42471, 0.005000
42472, 0.006000
42473, 0.006000
42474, 0.006000
42475, 0.006000
42476, 0.006000
42477, 0.006000
42478, 0.005000
42479, 0.005000
42480, 0.005000
42481, 0.005000
42482, 0.005000
42483, 0.006000
42484, 0.005000
42485, 0.005000
42486, 0.005000
42487, 0.005000
42488, 0.005000
42489, 0.005000
42490, 0.005000
42491, 0.005000
42492, 0.005000
42493, 0.005000
42494, 0.006000
42495, 0.005000
42496, 0.005000
42497, 0.005000
42498, 0.006000
42499, 0.005000
42500, 0.005000
42501, 0.005000
42502, 0.005000
42503, 0.004000
42504, 0.006000
42505, 0.005000
42506, 0.006000
42507, 0.006000
42508, 0.005000
42509, 0.006000
42510, 0.005000
42511, 0.005000
42512, 0.005000
42513, 0.005000
42514, 0.005000
42515, 0.005000
42516, 0.005000
42517, 0.005000
42518, 0.005000
42519, 0.005000
42520, 0.005000
42521, 0.006000
42522, 0.005000
42523, 0.005000
42524, 0.005000
42525, 0.005000
42526, 0.005000
42527, 0.005000
42528, 0.005000
42529, 0.005000
42530, 0.005000
42531, 0.005000
42532, 0.005000
42533, 0.005000
42534, 0.006000
42535, 0.005000
42536, 0.005000
42537, 0.005000
42538, 0.005000
42539, 0.005000
42540, 0.005000
42541, 0.004000
42542, 0.006000
42543, 0.005000
42544, 0.005000
42545, 0.005000
42546, 0.005000
42547, 0.005000
42548, 0.005000
42549, 0.005000
42550, 0.006000
42551, 0.005000
42552, 0.005000
42553, 0.005000
42554, 0.004000
42555, 0.005000
42556, 0.005000
42557, 0.005000
42558, 0.005000
42559, 0.005000
42560, 0.005000
42561, 0.004000
42562, 0.005000
42563, 0.005000
42564, 0.005000
42565, 0.005000
42566, 0.005000
42567, 0.005000
42568, 0.005000
42569, 0.005000
42570, 0.005000
42571, 0.006000
42572, 0.005000
42573, 0.005000
42574, 0.006000
42575, 0.005000
42576, 0.005000
42577, 0.005000
42578, 0.005000
42579, 0.005000
42580, 0.005000
42581, 0.005000
42582, 0.005000
42583, 0.005000
42584, 0.005000
42585, 0.005000
42586, 0.005000
42587, 0.006000
42588, 0.005000
42589, 0.005000
42590, 0.005000
42591, 0.005000
42592, 0.005000
42593, 0.006000
42594, 0.005000
42595, 0.005000
42596, 0.005000
42597, 0.005000
42598, 0.005000
42599, 0.005000
42600, 0.005000
42601, 0.005000
42602, 0.005000
42603, 0.006000
42604, 0.005000
42605, 0.006000
42606, 0.006000
42607, 0.005000
42608, 0.006000
42609, 0.006000
42610, 0.006000
42611, 0.005000
42612, 0.005000
42613, 0.005000
42614, 0.005000
42615, 0.005000
42616, 0.004000
42617, 0.005000
42618, 0.005000
42619, 0.005000
42620, 0.006000
42621, 0.005000
42622, 0.005000
42623, 0.005000
42624, 0.005000
42625, 0.005000
42626, 0.006000
42627, 0.005000
42628, 0.005000
42629, 0.005000
42630, 0.005000
42631, 0.005000
42632, 0.005000
42633, 0.005000
42634, 0.005000
42635, 0.005000
42636, 0.005000
42637, 0.006000
42638, 0.005000
42639, 0.005000
42640, 0.005000
42641, 0.005000
42642, 0.005000
42643, 0.005000
42644, 0.005000
42645, 0.004000
42646, 0.005000
42647, 0.005000
42648, 0.005000
42649, 0.005000
42650, 0.005000
42651, 0.005000
42652, 0.005000
42653, 0.005000
42654, 0.004000
42655, 0.005000
42656, 0.005000
42657, 0.004000
42658, 0.005000
42659, 0.005000
42660, 0.005000
42661, 0.005000
42662, 0.005000
42663, 0.004000
42664, 0.004000
42665, 0.004000
42666, 0.005000
42667, 0.005000
42668, 0.005000
42669, 0.005000
42670, 0.005000
42671, 0.005000
42672, 0.005000
42673, 0.005000
42674, 0.005000
42675, 0.006000
42676, 0.005000
42677, 0.005000
42678, 0.005000
42679, 0.005000
42680, 0.005000
42681, 0.006000
42682, 0.005000
42683, 0.005000
42684, 0.005000
42685, 0.005000
42686, 0.005000
42687, 0.005000
42688, 0.005000
42689, 0.005000
42690, 0.005000
42691, 0.004000
42692, 0.005000
42693, 0.006000
42694, 0.005000
42695, 0.005000
42696, 0.005000
42697, 0.005000
42698, 0.005000
42699, 0.004000
42700, 0.005000
42701, 0.005000
42702, 0.005000
42703, 0.006000
42704, 0.005000
42705, 0.006000
42706, 0.005000
42707, 0.006000
42708, 0.005000
42709, 0.005000
42710, 0.005000
42711, 0.005000
42712, 0.005000
42713, 0.005000
42714, 0.005000
42715, 0.005000
42716, 0.005000
42717, 0.006000
42718, 0.005000
42719, 0.005000
42720, 0.005000
42721, 0.005000
42722, 0.005000
42723, 0.005000
42724, 0.005000
42725, 0.005000
42726, 0.005000
42727, 0.005000
42728, 0.005000
42729, 0.005000
42730, 0.005000
42731, 0.005000
42732, 0.005000
42733, 0.005000
42734, 0.005000
42735, 0.005000
42736, 0.005000
42737, 0.005000
42738, 0.005000
42739, 0.006000
42740, 0.005000
42741, 0.005000
42742, 0.005000
42743, 0.005000
42744, 0.006000
42745, 0.005000
42746, 0.005000
42747, 0.005000
42748, 0.005000
42749, 0.006000
42750, 0.005000
42751, 0.005000
42752, 0.005000
42753, 0.006000
42754, 0.005000
42755, 0.005000
42756, 0.005000
42757, 0.006000
42758, 0.005000
42759, 0.005000
42760, 0.005000
42761, 0.005000
42762, 0.005000
42763, 0.005000
42764, 0.006000
42765, 0.005000
42766, 0.005000
42767, 0.006000
42768, 0.005000
42769, 0.005000
42770, 0.005000
42771, 0.005000
42772, 0.005000
42773, 0.005000
42774, 0.005000
42775, 0.005000
42776, 0.005000
42777, 0.005000
42778, 0.005000
42779, 0.006000
42780, 0.005000
42781, 0.005000
42782, 0.004000
42783, 0.005000
42784, 0.005000
42785, 0.005000
42786, 0.005000
42787, 0.004000
42788, 0.004000
42789, 0.005000
42790, 0.005000
42791, 0.005000
42792, 0.006000
42793, 0.005000
42794, 0.005000
42795, 0.004000
42796, 0.005000
42797, 0.006000
42798, 0.005000
42799, 0.005000
42800, 0.005000
42801, 0.005000
42802, 0.005000
42803, 0.005000
42804, 0.006000
42805, 0.005000
42806, 0.005000
42807, 0.006000
42808, 0.006000
42809, 0.006000
42810, 0.005000
42811, 0.006000
42812, 0.006000
42813, 0.006000
42814, 0.005000
42815, 0.005000
42816, 0.005000
42817, 0.005000
42818, 0.005000
42819, 0.004000
42820, 0.004000
42821, 0.004000
42822, 0.005000
42823, 0.005000
42824, 0.005000
42825, 0.006000
42826, 0.005000
42827, 0.005000
42828, 0.006000
42829, 0.004000
42830, 0.007000
42831, 0.005000
42832, 0.005000
42833, 0.005000
42834, 0.005000
42835, 0.006000
42836, 0.005000
42837, 0.005000
42838, 0.005000
42839, 0.005000
42840, 0.005000
42841, 0.005000
42842, 0.005000
42843, 0.005000
42844, 0.004000
42845, 0.005000
42846, 0.005000
42847, 0.006000
42848, 0.005000
42849, 0.006000
42850, 0.005000
42851, 0.006000
42852, 0.006000
42853, 0.005000
42854, 0.006000
42855, 0.005000
42856, 0.006000
42857, 0.005000
42858, 0.005000
42859, 0.006000
42860, 0.005000
42861, 0.005000
42862, 0.006000
42863, 0.005000
42864, 0.006000
42865, 0.005000
42866, 0.006000
42867, 0.005000
42868, 0.006000
42869, 0.005000
42870, 0.006000
42871, 0.005000
42872, 0.006000
42873, 0.005000
42874, 0.005000
42875, 0.005000
42876, 0.005000
42877, 0.005000
42878, 0.006000
42879, 0.005000
42880, 0.005000
42881, 0.005000
42882, 0.005000
42883, 0.005000
42884, 0.005000
42885, 0.005000
42886, 0.005000
42887, 0.005000
42888, 0.005000
42889, 0.005000
42890, 0.005000
42891, 0.005000
42892, 0.005000
42893, 0.005000
42894, 0.006000
42895, 0.005000
42896, 0.005000
42897, 0.006000
42898, 0.005000
42899, 0.006000
42900, 0.005000
42901, 0.006000
42902, 0.005000
42903, 0.005000
42904, 0.004000
42905, 0.006000
42906, 0.005000
42907, 0.004000
42908, 0.006000
42909, 0.005000
42910, 0.005000
42911, 0.005000
42912, 0.005000
42913, 0.005000
42914, 0.004000
42915, 0.004000
42916, 0.004000
42917, 0.005000
42918, 0.005000
42919, 0.005000
42920, 0.005000
42921, 0.005000
42922, 0.005000
42923, 0.006000
42924, 0.005000
42925, 0.005000
42926, 0.005000
42927, 0.005000
42928, 0.005000
42929, 0.005000
42930, 0.005000
42931, 0.006000
42932, 0.005000
42933, 0.005000
42934, 0.005000
42935, 0.005000
42936, 0.005000
42937, 0.005000
42938, 0.005000
42939, 0.005000
42940, 0.005000
42941, 0.005000
42942, 0.006000
42943, 0.005000
42944, 0.005000
42945, 0.005000
42946, 0.005000
42947, 0.005000
42948, 0.005000
42949, 0.005000
42950, 0.006000
42951, 0.005000
42952, 0.005000
42953, 0.005000
42954, 0.005000
42955, 0.005000
42956, 0.005000
42957, 0.005000
42958, 0.005000
42959, 0.005000
42960, 0.005000
42961, 0.005000
42962, 0.005000
42963, 0.006000
42964, 0.005000
42965, 0.005000
42966, 0.006000
42967, 0.005000
42968, 0.005000
42969, 0.005000
42970, 0.005000
42971, 0.006000
42972, 0.005000
42973, 0.005000
42974, 0.005000
42975, 0.005000
42976, 0.005000
42977, 0.004000
42978, 0.005000
42979, 0.005000
42980, 0.005000
42981, 0.005000
42982, 0.005000
42983, 0.005000
42984, 0.005000
42985, 0.005000
42986, 0.005000
42987, 0.005000
42988, 0.005000
42989, 0.005000
42990, 0.005000
42991, 0.005000
42992, 0.005000
42993, 0.005000
42994, 0.005000
42995, 0.005000
42996, 0.005000
42997, 0.006000
42998, 0.005000
42999, 0.005000
43000, 0.005000
43001, 0.005000
43002, 0.005000
43003, 0.005000
43004, 0.005000
43005, 0.006000
43006, 0.006000
43007, 0.005000
43008, 0.006000
43009, 0.006000
43010, 0.005000
43011, 0.006000
43012, 0.006000
43013, 0.005000
43014, 0.005000
43015, 0.005000
43016, 0.005000
43017, 0.005000
43018, 0.005000
43019, 0.005000
43020, 0.005000
43021, 0.005000
43022, 0.005000
43023, 0.005000
43024, 0.005000
43025, 0.005000
43026, 0.005000
43027, 0.005000
43028, 0.005000
43029, 0.005000
43030, 0.005000
43031, 0.005000
43032, 0.005000
43033, 0.005000
43034, 0.005000
43035, 0.006000
43036, 0.005000
43037, 0.005000
43038, 0.005000
43039, 0.005000
43040, 0.005000
43041, 0.005000
43042, 0.005000
43043, 0.005000
43044, 0.005000
43045, 0.005000
43046, 0.006000
43047, 0.005000
43048, 0.005000
43049, 0.004000
43050, 0.005000
43051, 0.005000
43052, 0.005000
43053, 0.005000
43054, 0.006000
43055, 0.005000
43056, 0.005000
43057, 0.005000
43058, 0.005000
43059, 0.006000
43060, 0.005000
43061, 0.006000
43062, 0.005000
43063, 0.006000
43064, 0.006000
43065, 0.006000
43066, 0.006000
43067, 0.006000
43068, 0.005000
43069, 0.005000
43070, 0.006000
43071, 0.005000
43072, 0.005000
43073, 0.005000
43074, 0.006000
43075, 0.005000
43076, 0.005000
43077, 0.005000
43078, 0.005000
43079, 0.005000
43080, 0.005000
43081, 0.005000
43082, 0.005000
43083, 0.005000
43084, 0.005000
43085, 0.005000
43086, 0.005000
43087, 0.005000
43088, 0.005000
43089, 0.004000
43090, 0.004000
43091, 0.006000
43092, 0.005000
43093, 0.005000
43094, 0.006000
43095, 0.005000
43096, 0.006000
43097, 0.005000
43098, 0.005000
43099, 0.006000
43100, 0.005000
43101, 0.005000
43102, 0.005000
43103, 0.005000
43104, 0.005000
43105, 0.005000
43106, 0.005000
43107, 0.005000
43108, 0.004000
43109, 0.004000
43110, 0.005000
43111, 0.005000
43112, 0.005000
43113, 0.005000
43114, 0.005000
43115, 0.005000
43116, 0.006000
43117, 0.005000
43118, 0.005000
43119, 0.005000
43120, 0.005000
43121, 0.005000
43122, 0.005000
43123, 0.006000
43124, 0.004000
43125, 0.004000
43126, 0.005000
43127, 0.005000
43128, 0.005000
43129, 0.005000
43130, 0.005000
43131, 0.005000
43132, 0.005000
43133, 0.005000
43134, 0.005000
43135, 0.005000
43136, 0.005000
43137, 0.005000
43138, 0.005000
43139, 0.005000
43140, 0.005000
43141, 0.005000
43142, 0.005000
43143, 0.005000
43144, 0.005000
43145, 0.004000
43146, 0.005000
43147, 0.005000
43148, 0.005000
43149, 0.005000
43150, 0.006000
43151, 0.005000
43152, 0.005000
43153, 0.005000
43154, 0.005000
43155, 0.005000
43156, 0.006000
43157, 0.005000
43158, 0.005000
43159, 0.005000
43160, 0.005000
43161, 0.004000
43162, 0.005000
43163, 0.005000
43164, 0.005000
43165, 0.005000
43166, 0.006000
43167, 0.005000
43168, 0.005000
43169, 0.005000
43170, 0.005000
43171, 0.005000
43172, 0.005000
43173, 0.005000
43174, 0.005000
43175, 0.005000
43176, 0.005000
43177, 0.005000
43178, 0.005000
43179, 0.005000
43180, 0.005000
43181, 0.005000
43182, 0.005000
43183, 0.005000
43184, 0.005000
43185, 0.005000
43186, 0.005000
43187, 0.005000
43188, 0.005000
